MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES,EMPLEO PROMEDIO,SALRIO Total Municipio Segundo Trimestre 2019,Promedio
San Lorenzo,129,"Bienes Raíces, Renta o Arrendamiento     ",53,6,20,"133,342","6,667"
San Lorenzo,129,Servicios Profesionales y Técnicos       ,54,15,54,"455,386","8,433"
San Lorenzo,129,Gerencia de Companías y Empresas         ,55,0,0,0,0
San Lorenzo,129,Servicios Adm. y Desperdicios Sólidos    ,56,10,144,"1,174,103","8,135"
San Lorenzo,129,Servicios Educativos                     ,61,4,434,2909706,6710
San Lorenzo,129,Servicios de Salud y Asistencia Social   ,62,41,308,"1,959,075","6,368"
San Lorenzo,129,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
San Lorenzo,129,Alojamiento y Servicios de Alimentos     ,72,34,263,"871,295","3,317"
San Lorenzo,129,Otros Servicios Excepto Adm. Pública     ,81,8,48,"169,256","3,526"
San Lorenzo,129,Administración Pública                   ,92,9,468,2321842,4958
San Lorenzo,129,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
San Sebastián,131,Total Municipio Segundo Trimestre 2021 ,,570,"5,502","25,048,845","4,553"
San Sebastián,131,"Agricultura, Bosque, Pesca y Caza        ",11,109,380,"969,156","2,550"
San Sebastián,131,Mineria                                  ,21,0,0,0,0
San Sebastián,131,"Electricidad, Agua y Gas                 ",22,3,104,"1,129,006","10,821"
San Sebastián,131,Construcción                             ,23,29,245,"732,508","2,986"
San Sebastián,131,Manufactura                              ,31-33,32,314,"929,819","2,961"
San Sebastián,131,Alimentos                                ,311,13,59,"202,434","3,451"
San Sebastián,131,Productos de Tabaco y Bebidas            ,312,1,*,*,*
San Sebastián,131,Textiles                                 ,313,0,0,0,0
San Sebastián,131,Productos Textiles Excepto Ropa          ,314,0,0,0,0
San Sebastián,131,Ropa                                     ,315,0,0,0,0
San Sebastián,131,Cuero y Productos Relacionados           ,316,0,0,0,0
San Sebastián,131,Productos de Madera                      ,321,2,*,*,*
San Sebastián,131,Papel                                    ,322,0,0,0,0
San Sebastián,131,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
San Sebastián,131,Productos de Petróleo y Carbón           ,324,0,0,0,0
San Sebastián,131,Productos Químicos                       ,325,0,0,0,0
San Sebastián,131,Productos de Goma y Plásticos            ,326,0,0,0,0
San Sebastián,131,Productos Minerales no Metálicos         ,327,2,*,*,*
San Sebastián,131,Industrias de Materiales Primarios       ,331,0,0,0,0
San Sebastián,131,Productos de Metal                       ,332,7,42,"120,152","2,884"
San Sebastián,131,Maquinaria                               ,333,0,0,0,0
San Sebastián,131,Computadora y Productos Electrónicos    ,334,0,0,0,0
San Sebastián,131,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
San Sebastián,131,Equipo de Transportación                 ,336,0,0,0,0
San Sebastián,131,Muebles y Productos Relacionados         ,337,5,34,"97,023","2,826"
San Sebastián,131,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
San Sebastián,131,Comercio al por Mayor                    ,42,22,155,"497,480","3,203"
San Sebastián,131,Comercio al Detal                        ,44-45,121,"1,292","5,935,374","4,593"
San Sebastián,131,Transportación y Almacenamiento           ,48-49,5,23,"327,310","14,028"
San Sebastián,131,Información                              ,51,7,29,"131,122","4,470"
San Sebastián,131,Finanzas y Seguros                       ,52,14,125,"1,025,087","8,201"
San Sebastián,131,"Bienes Raíces, Renta o Arrendamiento     ",53,11,30,"204,795","6,827"
San Sebastián,131,Servicios Profesionales y Técnicos       ,54,33,115,"720,393","6,282"
San Sebastián,131,Gerencia de Companías y Empresas         ,55,0,0,0,0
San Sebastián,131,Servicios Adm. y Desperdicios Sólidos    ,56,7,*,*,*
San Sebastián,131,Servicios Educativos                     ,61,6,685,4574326,6681
San Sebastián,131,Servicios de Salud y Asistencia Social   ,62,78,550,"2,449,211","4,456"
San Sebastián,131,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
San Sebastián,131,Alojamiento y Servicios de Alimentos     ,72,54,478,"1,284,266","2,685"
San Sebastián,131,Otros Servicios Excepto Adm. Pública     ,81,25,70,"264,968","3,767"
San Sebastián,131,Administración Pública                   ,92,12,474,2653762,5599
San Sebastián,131,Otros (Establecimientos no Clasificados) ,99,1,*,*,*
Santa Isabel,133,Total Municipio Segundo Trimestre 2021 ,,229,"6,150","31,631,960","5,143"
Santa Isabel,133,"Agricultura, Bosque, Pesca y Caza        ",11,37,978,"2,154,539","2,204"
Santa Isabel,133,Mineria                                  ,21,0,0,0,0
Santa Isabel,133,"Electricidad, Agua y Gas                 ",22,4,79,"856,442","10,887"
Santa Isabel,133,Construcción                             ,23,10,91,"411,718","4,541"
Santa Isabel,133,Manufactura                              ,31-33,7,*,*,*
Santa Isabel,133,Alimentos                                ,311,4,*,*,*
Santa Isabel,133,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Santa Isabel,133,Textiles                                 ,313,0,0,0,0
Santa Isabel,133,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Santa Isabel,133,Ropa                                     ,315,0,0,0,0
Santa Isabel,133,Cuero y Productos Relacionados           ,316,0,0,0,0
Santa Isabel,133,Productos de Madera                      ,321,0,0,0,0
Santa Isabel,133,Papel                                    ,322,0,0,0,0
Santa Isabel,133,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Santa Isabel,133,Productos de Petróleo y Carbón           ,324,1,*,*,*
Santa Isabel,133,Productos Químicos                       ,325,0,0,0,0
Santa Isabel,133,Productos de Goma y Plásticos            ,326,0,0,0,0
Santa Isabel,133,Productos Minerales no Metálicos         ,327,0,0,0,0
Santa Isabel,133,Industrias de Materiales Primarios       ,331,0,0,0,0
Santa Isabel,133,Productos de Metal                       ,332,0,0,0,0
Santa Isabel,133,Maquinaria                               ,333,0,0,0,0
Santa Isabel,133,Computadora y Productos Electrónicos    ,334,0,0,0,0
Santa Isabel,133,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Santa Isabel,133,Equipo de Transportación                 ,336,1,*,*,*
Santa Isabel,133,Muebles y Productos Relacionados         ,337,1,*,*,*
Santa Isabel,133,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Santa Isabel,133,Comercio al por Mayor                    ,42,6,414,"1,761,544","4,255"
Santa Isabel,133,Comercio al Detal                        ,44-45,51,"1,132","5,327,991","4,708"
Santa Isabel,133,Transportación y Almacenamiento           ,48-49,5,30,"284,380","9,375"
Santa Isabel,133,Información                              ,51,6,58,"457,833","7,939"
Santa Isabel,133,Finanzas y Seguros                       ,52,7,49,"284,631","5,770"
Santa Isabel,133,"Bienes Raíces, Renta o Arrendamiento     ",53,7,29,"175,935","6,137"
Santa Isabel,133,Servicios Profesionales y Técnicos       ,54,11,119,"639,067","5,370"
Santa Isabel,133,Gerencia de Companías y Empresas         ,55,0,0,0,0
Santa Isabel,133,Servicios Adm. y Desperdicios Sólidos    ,56,5,296,"975,913","3,297"
Santa Isabel,133,Servicios Educativos                     ,61,3,224,1523475,6791
Santa Isabel,133,Servicios de Salud y Asistencia Social   ,62,20,156,"1,147,142","7,369"
Santa Isabel,133,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
Santa Isabel,133,Alojamiento y Servicios de Alimentos     ,72,35,661,"1,640,095","2,481"
Santa Isabel,133,Otros Servicios Excepto Adm. Pública     ,81,6,12,"92,611","7,938"
Santa Isabel,133,Administración Pública                   ,92,8,298,1372052,4604
Santa Isabel,133,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Toa Alta,135,Total Municipio Segundo Trimestre 2021 ,,397,"3,825","21,196,687","5,542"
Toa Alta,135,"Agricultura, Bosque, Pesca y Caza        ",11,7,19,"59,526","3,133"
Toa Alta,135,Mineria                                  ,21,0,0,0,0
Toa Alta,135,"Electricidad, Agua y Gas                 ",22,3,*,*,*
Toa Alta,135,Construcción                             ,23,39,264,"1,473,639","5,589"
Toa Alta,135,Manufactura                              ,31-33,35,364,"1,543,365","4,236"
Toa Alta,135,Alimentos                                ,311,13,102,"463,978","4,534"
Toa Alta,135,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Toa Alta,135,Textiles                                 ,313,0,0,0,0
Toa Alta,135,Productos Textiles Excepto Ropa          ,314,1,*,*,*
Toa Alta,135,Ropa                                     ,315,1,*,*,*
Toa Alta,135,Cuero y Productos Relacionados           ,316,0,0,0,0
Toa Alta,135,Productos de Madera                      ,321,1,*,*,*
Toa Alta,135,Papel                                    ,322,0,0,0,0
Toa Alta,135,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Toa Alta,135,Productos de Petróleo y Carbón           ,324,1,*,*,*
Toa Alta,135,Productos Químicos                       ,325,0,0,0,0
Toa Alta,135,Productos de Goma y Plásticos            ,326,1,*,*,*
Toa Alta,135,Productos Minerales no Metálicos         ,327,4,18,"106,474","5,808"
Toa Alta,135,Industrias de Materiales Primarios       ,331,0,0,0,0
Toa Alta,135,Productos de Metal                       ,332,4,20,"80,656","3,967"
Toa Alta,135,Maquinaria                               ,333,0,0,0,0
Toa Alta,135,Computadora y Productos Electrónicos    ,334,0,0,0,0
Toa Alta,135,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Toa Alta,135,Equipo de Transportación                 ,336,0,0,0,0
Toa Alta,135,Muebles y Productos Relacionados         ,337,5,49,"218,435","4,488"
Toa Alta,135,Industrias Manufactureras Misceláneas    ,339,2,*,*,*
Toa Alta,135,Comercio al por Mayor                    ,42,26,100,"748,025","7,505"
Toa Alta,135,Comercio al Detal                        ,44-45,80,815,"3,579,842","4,391"
Toa Alta,135,Transportación y Almacenamiento           ,48-49,17,122,"1,317,192","10,797"
Toa Alta,135,Información                              ,51,2,*,*,*
Toa Alta,135,Finanzas y Seguros                       ,52,4,30,"188,770","6,363"
Toa Alta,135,"Bienes Raíces, Renta o Arrendamiento     ",53,11,74,"439,206","5,935"
Toa Alta,135,Servicios Profesionales y Técnicos       ,54,30,87,"893,673","10,312"
Toa Alta,135,Gerencia de Companías y Empresas         ,55,1,*,*,*
Toa Alta,135,Servicios Adm. y Desperdicios Sólidos    ,56,20,82,"414,505","5,076"
Toa Alta,135,Servicios Educativos                     ,61,5,591,3781338,6395
Toa Alta,135,Servicios de Salud y Asistencia Social   ,62,54,396,"2,409,080","6,089"
Toa Alta,135,"Arte, Entretenimiento y Recreación       ",71,5,8,"28,044","3,506"
Toa Alta,135,Alojamiento y Servicios de Alimentos     ,72,33,319,"1,129,503","3,537"
Toa Alta,135,Otros Servicios Excepto Adm. Pública     ,81,14,40,"210,728","5,268"
Toa Alta,135,Administración Pública                   ,92,10,362,1824594,5036
Toa Alta,135,Otros (Establecimientos no Clasificados) ,99,1,*,*,*
Toa Baja,137,Total Municipio Segundo Trimestre 2021 ,,717,"12,831","77,750,465","6,059"
Toa Baja,137,"Agricultura, Bosque, Pesca y Caza        ",11,3,14,"37,562","2,621"
Toa Baja,137,Mineria                                  ,21,1,*,*,*
Toa Baja,137,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Toa Baja,137,Construcción                             ,23,51,"1,047","6,434,859","6,146"
Toa Baja,137,Manufactura                              ,31-33,50,"1,880","13,516,534","7,188"
Toa Baja,137,Alimentos                                ,311,10,859,"6,522,256","7,596"
Toa Baja,137,Productos de Tabaco y Bebidas            ,312,4,405,"3,338,250","8,243"
Toa Baja,137,Textiles                                 ,313,0,0,0,0
Toa Baja,137,Productos Textiles Excepto Ropa          ,314,1,*,*,*
Toa Baja,137,Ropa                                     ,315,0,0,0,0
Toa Baja,137,Cuero y Productos Relacionados           ,316,0,0,0,0
Toa Baja,137,Productos de Madera                      ,321,3,17,"114,096","6,712"
Toa Baja,137,Papel                                    ,322,0,0,0,0
Toa Baja,137,Imprenta e Industrias Relacionadas       ,323,5,17,"104,108","6,124"
Toa Baja,137,Productos de Petróleo y Carbón           ,324,0,0,0,0
Toa Baja,137,Productos Químicos                       ,325,1,*,*,*
Toa Baja,137,Productos de Goma y Plásticos            ,326,0,0,0,0
Toa Baja,137,Productos Minerales no Metálicos         ,327,4,73,"395,165","5,389"
Toa Baja,137,Industrias de Materiales Primarios       ,331,1,*,*,*
Toa Baja,137,Productos de Metal                       ,332,4,230,"1,196,049","5,193"
Toa Baja,137,Maquinaria                               ,333,5,68,"321,792","4,709"
Toa Baja,137,Computadora y Productos Electrónicos    ,334,0,0,0,0
Toa Baja,137,Equipo y Aparatos Eléctricos             ,335,1,*,*,*
Toa Baja,137,Equipo de Transportación                 ,336,2,*,*,*
Toa Baja,137,Muebles y Productos Relacionados         ,337,8,53,"274,198","5,174"
Toa Baja,137,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Toa Baja,137,Comercio al por Mayor                    ,42,59,"1,219","10,222,420","8,386"
Toa Baja,137,Comercio al Detal                        ,44-45,144,"3,364","18,593,236","5,528"
Toa Baja,137,Transportación y Almacenamiento           ,48-49,41,444,"4,007,618","9,033"
Toa Baja,137,Información                              ,51,7,43,"455,700","10,516"
Toa Baja,137,Finanzas y Seguros                       ,52,19,139,"969,376","6,957"
Toa Baja,137,"Bienes Raíces, Renta o Arrendamiento     ",53,25,113,"1,040,906","9,239"
Toa Baja,137,Servicios Profesionales y Técnicos       ,54,51,202,"1,968,694","9,746"
Toa Baja,137,Gerencia de Companías y Empresas         ,55,2,*,*,*
Toa Baja,137,Servicios Adm. y Desperdicios Sólidos    ,56,32,689,"2,491,802","3,615"
Toa Baja,137,Servicios Educativos                     ,61,9,787,5141866,6531
Toa Baja,137,Servicios de Salud y Asistencia Social   ,62,78,538,"2,779,333","5,169"
Toa Baja,137,"Arte, Entretenimiento y Recreación       ",71,8,18,"116,897","6,617"
Toa Baja,137,Alojamiento y Servicios de Alimentos     ,72,68,897,"3,219,950","3,590"
Toa Baja,137,Otros Servicios Excepto Adm. Pública     ,81,52,188,"920,076","4,885"
Toa Baja,137,Administración Pública                   ,92,15,842,1998823,2374
Toa Baja,137,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Trujillo Alto,139,Total Municipio Segundo Trimestre 2021 ,,578,"10,136","50,237,756","4,957"
Trujillo Alto,139,"Agricultura, Bosque, Pesca y Caza        ",11,5,24,"110,136","4,526"
Trujillo Alto,139,Mineria                                  ,21,1,*,*,*
Trujillo Alto,139,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Trujillo Alto,139,Construcción                             ,23,54,574,"3,307,837","5,766"
Trujillo Alto,139,Manufactura                              ,31-33,22,180,"1,116,478","6,203"
Trujillo Alto,139,Alimentos                                ,311,3,18,"65,907","3,731"
Trujillo Alto,139,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Trujillo Alto,139,Textiles                                 ,313,0,0,0,0
Trujillo Alto,139,Productos Textiles Excepto Ropa          ,314,1,*,*,*
Trujillo Alto,139,Ropa                                     ,315,1,*,*,*
Trujillo Alto,139,Cuero y Productos Relacionados           ,316,0,0,0,0
Trujillo Alto,139,Productos de Madera                      ,321,2,*,*,*
Trujillo Alto,139,Papel                                    ,322,0,0,0,0
Trujillo Alto,139,Imprenta e Industrias Relacionadas       ,323,4,22,"116,801","5,309"
Trujillo Alto,139,Productos de Petróleo y Carbón           ,324,0,0,0,0
Trujillo Alto,139,Productos Químicos                       ,325,1,*,*,*
Trujillo Alto,139,Productos de Goma y Plásticos            ,326,0,0,0,0
Trujillo Alto,139,Productos Minerales no Metálicos         ,327,1,*,*,*
Trujillo Alto,139,Industrias de Materiales Primarios       ,331,0,0,0,0
Trujillo Alto,139,Productos de Metal                       ,332,3,56,"280,637","5,011"
Trujillo Alto,139,Maquinaria                               ,333,1,*,*,*
Trujillo Alto,139,Computadora y Productos Electrónicos    ,334,0,0,0,0
Trujillo Alto,139,Equipo y Aparatos Eléctricos             ,335,1,*,*,*
Trujillo Alto,139,Equipo de Transportación                 ,336,0,0,0,0
Trujillo Alto,139,Muebles y Productos Relacionados         ,337,3,29,"334,242","11,395"
Trujillo Alto,139,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Trujillo Alto,139,Comercio al por Mayor                    ,42,35,405,"3,027,448","7,475"
Trujillo Alto,139,Comercio al Detal                        ,44-45,93,"1,996","7,884,420","3,949"
Trujillo Alto,139,Transportación y Almacenamiento           ,48-49,15,190,"1,911,288","10,077"
Trujillo Alto,139,Información                              ,51,2,*,*,*
Trujillo Alto,139,Finanzas y Seguros                       ,52,12,76,"517,787","6,813"
Trujillo Alto,139,"Bienes Raíces, Renta o Arrendamiento     ",53,26,144,"897,029","6,229"
Trujillo Alto,139,Servicios Profesionales y Técnicos       ,54,67,338,"2,699,381","7,994"
Trujillo Alto,139,Gerencia de Companías y Empresas         ,55,0,0,0,0
Trujillo Alto,139,Servicios Adm. y Desperdicios Sólidos    ,56,32,621,"2,630,259","4,233"
Trujillo Alto,139,Servicios Educativos                     ,61,11,583,3633840,6237
Trujillo Alto,139,Servicios de Salud y Asistencia Social   ,62,86,"3,313","13,876,279","4,189"
Trujillo Alto,139,"Arte, Entretenimiento y Recreación       ",71,7,16,"61,885","3,950"
Trujillo Alto,139,Alojamiento y Servicios de Alimentos     ,72,54,573,"1,894,437","3,304"
Trujillo Alto,139,Otros Servicios Excepto Adm. Pública     ,81,42,126,"777,026","6,183"
Trujillo Alto,139,Administración Pública                   ,92,13,700,3458481,4938
Trujillo Alto,139,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Utuado,141,Total Municipio Segundo Trimestre 2021 ,,270,"3,505","19,198,016","5,478"
Utuado,141,"Agricultura, Bosque, Pesca y Caza        ",11,62,161,"328,287","2,043"
Utuado,141,Mineria                                  ,21,0,0,0,0
Utuado,141,"Electricidad, Agua y Gas                 ",22,3,143,"1,103,325","7,716"
Utuado,141,Construcción                             ,23,10,36,"128,010","3,589"
Utuado,141,Manufactura                              ,31-33,10,148,"545,386","3,677"
Utuado,141,Alimentos                                ,311,4,46,"160,337","3,511"
Utuado,141,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Utuado,141,Textiles                                 ,313,0,0,0,0
Utuado,141,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Utuado,141,Ropa                                     ,315,1,*,*,*
Utuado,141,Cuero y Productos Relacionados           ,316,0,0,0,0
Utuado,141,Productos de Madera                      ,321,1,*,*,*
Utuado,141,Papel                                    ,322,1,*,*,*
Utuado,141,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Utuado,141,Productos de Petróleo y Carbón           ,324,0,0,0,0
Utuado,141,Productos Químicos                       ,325,0,0,0,0
Utuado,141,Productos de Goma y Plásticos            ,326,0,0,0,0
Utuado,141,Productos Minerales no Metálicos         ,327,1,*,*,*
Utuado,141,Industrias de Materiales Primarios       ,331,0,0,0,0
Utuado,141,Productos de Metal                       ,332,2,*,*,*
Utuado,141,Maquinaria                               ,333,0,0,0,0
Utuado,141,Computadora y Productos Electrónicos    ,334,0,0,0,0
Utuado,141,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Utuado,141,Equipo de Transportación                 ,336,0,0,0,0
Utuado,141,Muebles y Productos Relacionados         ,337,0,0,0,0
Utuado,141,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Utuado,141,Comercio al por Mayor                    ,42,7,23,"124,191","5,479"
Utuado,141,Comercio al Detal                        ,44-45,45,539,"1,824,253","3,387"
Utuado,141,Transportación y Almacenamiento           ,48-49,5,15,"264,269","17,618"
Utuado,141,Información                              ,51,5,35,"210,224","6,006"
Utuado,141,Finanzas y Seguros                       ,52,7,46,"350,819","7,572"
Utuado,141,"Bienes Raíces, Renta o Arrendamiento     ",53,5,21,"196,468","9,356"
Utuado,141,Servicios Profesionales y Técnicos       ,54,17,36,"254,211","7,127"
Utuado,141,Gerencia de Companías y Empresas         ,55,0,0,0,0
Utuado,141,Servicios Adm. y Desperdicios Sólidos    ,56,3,*,*,*
Utuado,141,Servicios Educativos                     ,61,4,677,5036814,7444
Utuado,141,Servicios de Salud y Asistencia Social   ,62,34,382,"1,882,920","4,933"
Utuado,141,"Arte, Entretenimiento y Recreación       ",71,3,6,"17,272","2,727"
Utuado,141,Alojamiento y Servicios de Alimentos     ,72,21,189,"559,068","2,963"
Utuado,141,Otros Servicios Excepto Adm. Pública     ,81,10,27,"87,666","3,247"
Utuado,141,Administración Pública                   ,92,19,1009,6234449,6177
Utuado,141,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Vega Alta,143,Total Municipio Segundo Trimestre 2021 ,,331,"4,035","25,154,615","6,234"
Vega Alta,143,"Agricultura, Bosque, Pesca y Caza        ",11,2,*,*,*
Vega Alta,143,Mineria                                  ,21,1,*,*,*
Vega Alta,143,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Vega Alta,143,Construcción                             ,23,21,169,"990,025","5,870"
Vega Alta,143,Manufactura                              ,31-33,15,357,"2,863,805","8,029"
Vega Alta,143,Alimentos                                ,311,5,35,"178,719","5,155"
Vega Alta,143,Productos de Tabaco y Bebidas            ,312,2,*,*,*
Vega Alta,143,Textiles                                 ,313,0,0,0,0
Vega Alta,143,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Vega Alta,143,Ropa                                     ,315,1,*,*,*
Vega Alta,143,Cuero y Productos Relacionados           ,316,0,0,0,0
Vega Alta,143,Productos de Madera                      ,321,1,*,*,*
Vega Alta,143,Papel                                    ,322,0,0,0,0
Vega Alta,143,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Vega Alta,143,Productos de Petróleo y Carbón           ,324,0,0,0,0
Vega Alta,143,Productos Químicos                       ,325,1,*,*,*
Vega Alta,143,Productos de Goma y Plásticos            ,326,1,*,*,*
Vega Alta,143,Productos Minerales no Metálicos         ,327,1,*,*,*
Vega Alta,143,Industrias de Materiales Primarios       ,331,0,0,0,0
Vega Alta,143,Productos de Metal                       ,332,1,*,*,*
Vega Alta,143,Maquinaria                               ,333,0,0,0,0
Vega Alta,143,Computadora y Productos Electrónicos    ,334,0,0,0,0
Vega Alta,143,Equipo y Aparatos Eléctricos             ,335,1,*,*,*
Vega Alta,143,Equipo de Transportación                 ,336,0,0,0,0
Vega Alta,143,Muebles y Productos Relacionados         ,337,0,0,0,0
Vega Alta,143,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Vega Alta,143,Comercio al por Mayor                    ,42,14,302,"2,948,479","9,752"
Vega Alta,143,Comercio al Detal                        ,44-45,85,766,"3,451,496","4,506"
Vega Alta,143,Transportación y Almacenamiento           ,48-49,8,59,"468,104","7,979"
Vega Alta,143,Información                              ,51,4,99,"711,698","7,213"
Vega Alta,143,Finanzas y Seguros                       ,52,14,140,"1,444,516","10,318"
Vega Alta,143,"Bienes Raíces, Renta o Arrendamiento     ",53,8,28,"182,226","6,508"
Vega Alta,143,Servicios Profesionales y Técnicos       ,54,25,63,"454,959","7,222"
Vega Alta,143,Gerencia de Companías y Empresas         ,55,0,0,0,0
Vega Alta,143,Servicios Adm. y Desperdicios Sólidos    ,56,9,139,"547,659","3,940"
Vega Alta,143,Servicios Educativos                     ,61,5,522,3401417,6512
Vega Alta,143,Servicios de Salud y Asistencia Social   ,62,63,571,"3,363,490","5,891"
Vega Alta,143,"Arte, Entretenimiento y Recreación       ",71,3,*,*,*
Vega Alta,143,Alojamiento y Servicios de Alimentos     ,72,31,261,"806,623","3,094"
Vega Alta,143,Otros Servicios Excepto Adm. Pública     ,81,11,129,"1,279,146","9,916"
Vega Alta,143,Administración Pública                   ,92,11,396,2000590,5048
Vega Alta,143,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Vega Baja,145,Total Municipio Segundo Trimestre 2021 ,,480,"7,772","54,132,641","6,965"
Vega Baja,145,"Agricultura, Bosque, Pesca y Caza        ",11,10,56,"154,767","2,780"
Vega Baja,145,Mineria                                  ,21,0,0,0,0
Vega Baja,145,"Electricidad, Agua y Gas                 ",22,3,160,"1,513,034","9,476"
Vega Baja,145,Construcción                             ,23,30,199,"1,028,193","5,167"
Vega Baja,145,Manufactura                              ,31-33,28,"2,080","21,653,223","10,409"
Vega Baja,145,Alimentos                                ,311,8,189,"1,010,974","5,359"
Vega Baja,145,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Vega Baja,145,Textiles                                 ,313,0,0,0,0
Vega Baja,145,Productos Textiles Excepto Ropa          ,314,1,*,*,*
Vega Baja,145,Ropa                                     ,315,1,*,*,*
Vega Baja,145,Cuero y Productos Relacionados           ,316,0,0,0,0
Vega Baja,145,Productos de Madera                      ,321,0,0,0,0
Vega Baja,145,Papel                                    ,322,0,0,0,0
Vega Baja,145,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Vega Baja,145,Productos de Petróleo y Carbón           ,324,0,0,0,0
Vega Baja,145,Productos Químicos                       ,325,2,*,*,*
Vega Baja,145,Productos de Goma y Plásticos            ,326,0,0,0,0
Vega Baja,145,Productos Minerales no Metálicos         ,327,4,77,"455,837","5,946"
Vega Baja,145,Industrias de Materiales Primarios       ,331,0,0,0,0
Vega Baja,145,Productos de Metal                       ,332,4,*,*,*
Vega Baja,145,Maquinaria                               ,333,0,0,0,0
Vega Baja,145,Computadora y Productos Electrónicos    ,334,0,0,0,0
Vega Baja,145,Equipo y Aparatos Eléctricos             ,335,2,*,*,*
Vega Baja,145,Equipo de Transportación                 ,336,0,0,0,0
Vega Baja,145,Muebles y Productos Relacionados         ,337,2,*,*,*
Vega Baja,145,Industrias Manufactureras Misceláneas    ,339,3,*,*,*
Vega Baja,145,Comercio al por Mayor                    ,42,24,245,"1,812,264","7,407"
Vega Baja,145,Comercio al Detal                        ,44-45,120,"1,194","4,930,960","4,129"
Vega Baja,145,Transportación y Almacenamiento           ,48-49,7,162,"1,134,503","7,003"
Vega Baja,145,Información                              ,51,5,49,"633,649","12,932"
Vega Baja,145,Finanzas y Seguros                       ,52,14,109,"795,458","7,320"
Vega Baja,145,"Bienes Raíces, Renta o Arrendamiento     ",53,6,22,"135,287","6,244"
Vega Baja,145,Servicios Profesionales y Técnicos       ,54,28,138,"1,070,251","7,755"
Vega Baja,145,Gerencia de Companías y Empresas         ,55,1,*,*,*
Vega Baja,145,Servicios Adm. y Desperdicios Sólidos    ,56,15,124,"723,939","5,854"
Vega Baja,145,Servicios Educativos                     ,61,10,662,4212650,6364
Vega Baja,145,Servicios de Salud y Asistencia Social   ,62,88,"1,036","6,797,816","6,559"
Vega Baja,145,"Arte, Entretenimiento y Recreación       ",71,3,18,"57,908","3,217"
Vega Baja,145,Alojamiento y Servicios de Alimentos     ,72,48,576,"2,393,549","4,153"
Vega Baja,145,Otros Servicios Excepto Adm. Pública     ,81,25,84,"367,377","4,356"
Vega Baja,145,Administración Pública                   ,92,15,853,4655742,5460
Vega Baja,145,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Vieques,147,Total Municipio Segundo Trimestre 2021 ,,124,"1,337","8,373,848","6,263"
Vieques,147,"Agricultura, Bosque, Pesca y Caza        ",11,0,0,0,0
Vieques,147,Mineria                                  ,21,0,0,0,0
Vieques,147,"Electricidad, Agua y Gas                 ",22,3,26,"210,556","8,098"
Vieques,147,Construcción                             ,23,7,40,"231,726","5,842"
Vieques,147,Manufactura                              ,31-33,4,*,*,*
Vieques,147,Alimentos                                ,311,1,*,*,*
Vieques,147,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Vieques,147,Textiles                                 ,313,0,0,0,0
Vieques,147,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Vieques,147,Ropa                                     ,315,0,0,0,0
Vieques,147,Cuero y Productos Relacionados           ,316,0,0,0,0
Vieques,147,Productos de Madera                      ,321,0,0,0,0
Vieques,147,Papel                                    ,322,0,0,0,0
Vieques,147,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Vieques,147,Productos de Petróleo y Carbón           ,324,0,0,0,0
